Split_width(g),dis_b/w_rings(d),Freq [GHz],s11,vswr
1.5,0.7,5.01875,-10.93097811,5.148264085
1.5,0.7,5.053125,-12.04163496,4.536576619
1.5,0.7,5.0875,-13.03462511,4.066058846
1.5,0.7,5.121875,-13.6991316,3.788180622
1.5,0.7,5.15625,-13.83601813,3.739097606
1.5,0.7,5.190625,-13.4204188,3.915740167
1.5,0.7,5.225,-12.62553223,4.275508377
1.5,0.7,5.259375,-11.66953693,4.760799563
1.5,0.7,5.29375,-10.70249094,5.320679929
1.5,0.7,5.328125,-9.798850505,5.91769092
1.5,0.7,5.3625,-8.986345804,6.52623077
1.5,0.7,5.396875,-8.269709486,7.129152208
1.5,0.7,5.43125,-7.643807274,7.714962616
1.5,0.7,5.465625,-7.099951247,8.27592477
1.5,0.7,5.5,-6.62873246,8.806835082
1.5,0.7,5.534375,-6.22121192,9.304238959
1.5,0.7,5.56875,-5.869361726,9.765916873
1.5,0.7,5.603125,-5.566171689,10.19053834
1.5,0.7,5.6375,-5.305612827,10.57742216
1.5,0.7,5.671875,-5.082545681,10.92636594
1.5,0.7,5.70625,-4.892613442,11.23752203
1.5,0.7,5.740625,-4.732137537,11.51130584
1.5,0.7,5.775,-4.598022847,11.74832695
1.5,0.7,5.809375,-4.487674762,11.94933715
1.5,0.7,5.84375,-4.398928134,12.11519099
1.5,0.7,5.878125,-4.329987137,12.24681585
1.5,0.7,5.9125,-4.279374787,12.34518957
1.5,0.7,5.946875,-4.245890758,12.41132396
1.5,0.7,5.98125,-4.228576248,12.44625305
1.5,0.7,6.015625,-4.226684738,12.45102538
1.5,0.7,6.05,-4.239657652,12.42669955
1.5,0.7,6.084375,-4.267104007,12.3743427
1.5,0.7,6.11875,-4.308783263,12.29503149
1.5,0.7,6.153125,-4.36459065,12.18985529
1.5,0.7,6.1875,-4.434544303,12.05992154
1.5,0.7,6.221875,-4.518773536,11.90636293
1.5,0.7,6.25625,-4.617507621,11.73034645
1.5,0.7,6.290625,-4.73106436,11.53308401
1.5,0.7,6.325,-4.859837721,11.31584476
1.5,0.7,6.359375,-5.004283698,11.07996876
1.5,0.7,6.39375,-5.164903443,10.8268819
1.5,0.7,6.428125,-5.342222607,10.55811196
1.5,0.7,6.4625,-5.53676564,10.27530526
1.5,0.7,6.496875,-5.749023664,9.980243692
1.5,0.7,6.53125,-5.979414401,9.674861268
1.5,0.7,6.565625,-6.228232575,9.361259502
1.5,0.7,6.6,-6.495589261,9.041720279
1.5,0.7,6.634375,-6.781339034,8.718714615
1.5,0.7,6.66875,-7.084994544,8.394905057
1.5,0.7,6.703125,-7.405629626,8.073138836
1.5,0.7,6.7375,-7.741774653,7.756428059
1.5,0.7,6.771875,-8.091311765,7.447912461
1.5,0.7,6.80625,-8.451383333,7.150799689
1.5,0.7,6.840625,-8.818334303,6.868278102
1.5,0.7,6.875,-9.187717014,6.603398261
1.5,0.7,6.909375,-9.554393327,6.358922225
1.5,0.7,6.94375,-9.912769149,6.137144957
1.5,0.7,6.978125,-10.25718521,5.939699426
1.5,0.7,7.0125,-10.5824609,5.767365022
1.5,0.7,7.046875,-10.88454596,5.619905254
1.5,0.7,7.08125,-11.16118913,5.495961827
1.5,0.7,7.115625,-11.41250322,5.393026028
1.5,0.7,7.15,-11.64131429,5.307495044
1.5,0.7,7.184375,-11.85323486,5.234804392
1.5,0.7,7.21875,-12.05648136,5.169613602
1.5,0.7,7.253125,-12.26153153,5.106015617
1.5,0.7,7.2875,-12.48075902,5.037742253
1.5,0.7,7.321875,-12.72818134,4.958346662
1.5,0.7,7.35625,-13.01942723,4.861355268
1.5,0.7,7.390625,-13.37199221,4.74039285
1.5,0.7,7.425,-13.80581923,4.589293929
1.5,0.7,7.459375,-14.34420908,4.402221694
1.5,0.7,7.49375,-15.01497218,4.17382485
1.5,0.7,7.528125,-15.85137646,3.899477842
1.5,0.7,7.5625,-16.89108862,3.575682634
1.5,0.7,7.596875,-18.16626281,3.2007921
1.5,0.7,7.63125,-19.66000112,2.776445517
1.5,0.7,7.665625,-21.15685979,2.310833351
1.5,0.7,7.7,-21.9604822,1.827452298
1.5,0.7,7.734375,-21.24504674,1.391688905
1.5,0.7,7.76875,-19.35616299,1.172441007
1.5,0.7,7.803125,-17.20738124,1.374134957
1.5,0.7,7.8375,-15.23396504,1.917934409
1.5,0.7,7.871875,-13.52984439,2.623690172
1.5,0.7,7.90625,-12.08326353,3.399455343
1.5,0.7,7.940625,-10.86079018,4.200922488
1.5,0.7,7.975,-9.829133549,5.000831667
1.5,0.7,8.009375,-8.959532719,5.779285406
1.5,0.7,8.04375,-8.227862556,6.520890664
1.5,0.7,8.078125,-7.61392177,7.213881897
1.5,0.7,8.1125,-7.100734487,7.84974417
1.5,0.7,8.146875,-6.674005542,8.422879624
1.5,0.7,8.18125,-6.321707803,8.93020557
1.5,0.7,8.215625,-6.033758921,9.37069405
1.5,0.7,8.25,-5.80175598,9.744897296
1.5,0.7,8.284375,-5.618749862,10.05450209
1.5,0.7,8.31875,-5.479050255,10.30194194
1.5,0.7,8.353125,-5.37805711,10.49008056
1.5,0.7,8.3875,-5.31211651,10.62196782
1.5,0.7,8.421875,-5.278399619,10.70066188
1.5,0.7,8.45625,-5.274803429,10.72910711
1.5,0.7,8.490625,-5.29987204,10.71005666
1.5,0.7,8.525,-5.352737208,10.64602907
1.5,0.7,8.559375,-5.433077102,10.53928984
1.5,0.7,8.59375,-5.541092577,10.39185074
1.5,0.7,8.628125,-5.677500813,10.20548119
1.5,0.7,8.6625,-5.843546893,9.981727702
1.5,0.7,8.696875,-6.041034903,9.721938522
1.5,0.7,8.73125,-6.272381454,9.427291502
1.5,0.7,8.765625,-6.540696452,9.098824019
1.5,0.7,8.8,-6.849898671,8.737464214
1.5,0.7,8.834375,-7.204877903,8.344063163
1.5,0.7,8.86875,-7.611722003,7.919427832
1.5,0.7,8.903125,-8.078037813,7.464354743
1.5,0.7,8.9375,-8.61341283,6.979664362
1.5,0.7,8.971875,-9.230095669,6.466236214
1.5,0.7,9.00625,-9.94403,5.925044844
1.5,0.7,9.040625,-10.77648443,5.357196977
1.5,0.7,9.075,-11.75673761,4.763971166
1.5,0.7,9.109375,-12.92674245,4.146863744
1.5,0.7,9.14375,-14.34976629,3.507652554
1.5,0.7,9.178125,-16.12769389,2.848514864
1.5,0.7,9.2125,-18.4389291,2.172334132
1.5,0.7,9.246875,-21.62678956,1.48384798
1.5,0.7,9.28125,-26.31246255,0.796888883
1.5,0.7,9.315625,-30.26208425,0.280414354
1.5,0.7,9.35,-25.46910146,0.760062012
1.5,0.7,9.384375,-20.92126092,1.46996196
1.5,0.7,9.41875,-17.78463384,2.19971815
1.5,0.7,9.453125,-15.46635228,2.93327411
1.5,0.7,9.4875,-13.65423955,3.664819503
1.5,0.7,9.521875,-12.18437599,4.390382521
1.5,0.7,9.55625,-10.96208093,5.106596082
1.5,0.7,9.590625,-9.927981685,5.810407548
1.5,0.7,9.625,-9.042339991,6.498993375
1.5,0.7,9.659375,-8.277146312,7.169728344
1.5,0.7,9.69375,-7.611822305,7.820168522
1.5,0.7,9.728125,-7.030737118,8.448035176
1.5,0.7,9.7625,-6.521697609,9.051195847
1.5,0.7,9.796875,-6.074990507,9.627642247
1.5,0.7,9.83125,-5.682751635,10.17546609
1.5,0.7,9.865625,-5.338536136,10.69283475
1.5,0.7,9.9,-5.037016035,11.17796895
1.5,0.7,9.934375,-4.773760383,11.62912522
1.5,0.7,9.96875,-4.545069853,12.04458584
1.5,0.7,10.003125,-4.347847392,12.42265974
1.5,0.7,10.0375,-4.179492421,12.76169771
1.5,0.7,10.071875,-4.037809643,13.06012579
1.5,0.7,10.10625,-3.920925775,13.31650053
1.5,0.7,10.140625,-3.82720908,13.52958955
1.5,0.7,10.175,-3.75518782,13.69847931
1.5,0.7,10.209375,-3.703465188,13.82271019
1.5,0.7,10.24375,-3.670630075,13.90243537
1.5,0.7,10.278125,-3.655165559,13.93859544
1.5,0.7,10.3125,-3.655360346,13.93309431
1.5,0.7,10.346875,-3.669232233,13.8889562
1.5,0.7,10.38125,-3.694476418,13.81043652
1.5,0.7,10.415625,-3.728453742,13.70305646
1.5,0.7,10.45,-3.768233005,13.573531
1.5,0.7,10.484375,-3.81069583,13.4295671
1.5,0.7,10.51875,-3.852701511,13.2795232
1.5,0.7,10.553125,-3.891294814,13.13194336
1.5,0.7,10.5875,-3.923925717,12.99500534
1.5,0.7,10.621875,-3.94864222,12.87594757
1.5,0.7,10.65625,-3.964219899,12.78055466
1.5,0.7,10.690625,-3.970205268,12.71278044
1.5,0.7,10.725,-3.966869973,12.67456522
1.5,0.7,10.759375,-3.955092379,12.66586761
1.5,0.7,10.79375,-3.936195633,12.6848884
1.5,0.7,10.828125,-3.911774219,12.72843115
1.5,0.7,10.8625,-3.88353552,12.79232759
1.5,0.7,10.896875,-3.853173034,12.87186009
1.5,0.7,10.93125,-3.822277608,12.96213018
1.5,0.7,10.965625,-3.79228514,13.05834564
1.5,0.7,11,-3.764454546,13.1560188
1.5,0.7,11.034375,-3.739868073,13.25108401
1.5,0.7,11.06875,-3.719446332,13.33994965
1.5,0.7,11.103125,-3.703971773,13.41950234
1.5,0.7,11.1375,-3.694115959,13.48707981
1.5,0.7,11.171875,-3.690467595,13.54042581
1.5,0.7,11.20625,-3.693559507,13.5776368
1.5,0.7,11.240625,-3.703893696,13.59710737
1.5,0.7,11.275,-3.721964218,13.59747853
1.5,0.7,11.309375,-3.748278049,13.5775913
1.5,0.7,11.34375,-3.783374291,13.53644673
1.5,0.7,11.378125,-3.827842223,13.47317272
1.5,0.7,11.4125,-3.882338712,13.38699748
1.5,0.7,11.446875,-3.947605556,13.2772293
1.5,0.7,11.48125,-4.024487281,13.14324217
1.5,0.7,11.515625,-4.113949935,12.98446686
1.5,0.7,11.55,-4.217101386,12.80038712
1.5,0.7,11.584375,-4.335213652,12.59054072
1.5,0.7,11.61875,-4.469747739,12.35452528
1.5,0.7,11.653125,-4.622381498,12.09200891
1.5,0.7,11.6875,-4.795040934,11.80274581
1.5,0.7,11.721875,-4.989935366,11.48659717
1.5,0.7,11.75625,-5.209596679,11.14355802
1.5,0.7,11.790625,-5.456922628,10.77379064
1.5,0.7,11.825,-5.735223637,10.37766577
1.5,0.7,11.859375,-6.04827151,9.95581322
1.5,0.7,11.89375,-6.400346558,9.509184024
1.5,0.7,11.928125,-6.796275995,9.039127676
1.5,0.7,11.9625,-7.241449451,8.547489511
1.5,0.7,11.996875,-7.741783804,8.036736195
1.5,0.7,12.03125,-8.303582916,7.5101218
1.5,0.7,12.065625,-8.933185282,6.971913924
1.5,0.7,12.1,-9.636189423,6.427709764
1.5,0.7,12.134375,-10.41584831,5.884885756
1.5,0.7,12.16875,-11.2698653,5.353236491
1.5,0.7,12.203125,-12.18428253,4.845848957
1.5,0.7,12.2375,-13.12278626,4.380163753
1.5,0.7,12.271875,-14.01143442,3.9788483
1.5,0.7,12.30625,-14.72757489,3.669350206
1.5,0.7,12.340625,-15.11975197,3.480065308
1.5,0.7,12.375,-15.08220698,3.431847237
1.5,0.7,12.409375,-14.63321543,3.528528626
1.5,0.7,12.44375,-13.90001597,3.754629511
1.5,0.7,12.478125,-13.0310653,4.082783955
1.5,0.7,12.5125,-12.13562107,4.483851335
1.5,0.7,12.546875,-11.27569526,4.933104927
1.5,0.7,12.58125,-10.48008562,5.411961007
1.5,0.7,12.615625,-9.758716793,5.907295498
1.5,0.7,12.65,-9.111952265,6.409628875
1.5,0.7,12.684375,-8.535752108,6.910366384
1.5,0.7,12.71875,-8.024332079,7.398945158
1.5,0.7,12.753125,-7.57147714,7.863365953
1.5,0.7,12.7875,-7.171161831,8.295611217
1.5,0.7,12.821875,-6.817820582,8.694923756
1.5,0.7,12.85625,-6.506443634,9.06453186
1.5,0.7,12.890625,-6.232587935,9.407455835
1.5,0.7,12.925,-5.992348374,9.72522636
1.5,0.7,12.959375,-5.782312425,10.01830086
1.5,0.7,12.99375,-5.599509782,10.28666682
1.5,0.7,13.028125,-5.441362693,10.5302039
1.5,0.7,13.0625,-5.305639649,10.74884344
1.5,0.7,13.096875,-5.190413463,10.94262095
1.5,0.7,13.13125,-5.09402402,11.11168235
1.5,0.7,13.165625,-5.015045508,11.25627345
1.5,0.7,13.2,-4.952257802,11.37672525
1.5,0.7,13.234375,-4.904621572,11.47343999
1.5,0.7,13.26875,-4.87125668,11.54687942
1.5,0.7,13.303125,-4.851423463,11.59755548
1.5,0.7,13.3375,-4.844506486,11.62602316
1.5,0.7,13.371875,-4.850000453,11.63287523
1.5,0.7,13.40625,-4.867497934,11.61873818
1.5,0.7,13.440625,-4.896678643,11.58426933
1.5,0.7,13.475,-4.937300021,11.53015458
1.5,0.7,13.509375,-4.989188904,11.45710673
1.5,0.7,13.54375,-5.052234082,11.36586405
1.5,0.7,13.578125,-5.12637957,11.25718907
1.5,0.7,13.6125,-5.211618442,11.13186746
1.5,0.7,13.646875,-5.307987068,10.99070684
1.5,0.7,13.68125,-5.415559631,10.83453561
1.5,0.7,13.715625,-5.534442774,10.66420167
1.5,0.7,13.75,-5.664770255,10.48057103
2,0.6,0,-0.006995291,67.90077071
2,0.6,0.06,-0.550864836,29.97889572
2,0.6,0.12,-0.890254115,25.81420543
2,0.6,0.18,-0.979978269,24.98176408
2,0.6,0.24,-1.0512089,24.37369829
2,0.6,0.3,-1.094301,24.02562839
2,0.6,0.36,-1.110170959,23.90090209
2,0.6,0.42,-1.103630673,23.95208544
2,0.6,0.48,-1.080141038,24.13846012
2,0.6,0.54,-1.044695723,24.42755179
2,0.6,0.6,-1.001585136,24.79274572
2,0.6,0.66,-0.954436669,25.21067731
2,0.6,0.72,-0.906306908,25.65925577
2,0.6,0.78,-0.859759938,26.11642975
2,0.6,0.84,-0.816921706,26.55967677
2,0.6,0.9,-0.779516718,26.96620446
2,0.6,0.96,-0.748896036,27.31383389
2,0.6,1.02,-0.726063928,27.58244448
2,0.6,1.08,-0.711707829,27.75570897
2,0.6,1.14,-0.706233654,27.82270124
2,0.6,1.2,-0.709806382,27.77891993
2,0.6,1.26,-0.722394353,27.62640391
2,0.6,1.32,-0.743815005,27.37289313
2,0.6,1.38,-0.773779667,27.03028145
2,0.6,1.44,-0.811935428,26.61277781
2,0.6,1.5,-0.857902751,26.13518206
2,0.6,1.56,-0.911308296,25.6115422
2,0.6,1.62,-0.971813055,25.05428573
2,0.6,1.68,-1.039136531,24.47378491
2,0.6,1.74,-1.113078041,23.87824893
2,0.6,1.8,-1.193536527,23.27382381
2,0.6,1.86,-1.280530444,22.66479999
2,0.6,1.92,-1.374219433,22.0538562
2,0.6,1.98,-1.474929705,21.44229575
2,0.6,2.04,-1.583185362,20.83025164
2,0.6,2.1,-1.699748317,20.21685066
2,0.6,2.16,-1.825670202,19.60033519
2,0.6,2.22,-1.962360665,18.97814539
2,0.6,2.28,-2.11167796,18.34696729
2,0.6,2.34,-2.276049896,17.70275369
2,0.6,2.4,-2.458636233,17.04072628
2,0.6,2.46,-2.663548023,16.35536977
2,0.6,2.52,-2.896145566,15.64043256
2,0.6,2.58,-3.163445627,14.88895445
2,0.6,2.64,-3.47468156,14.09335014
2,0.6,2.7,-3.842079596,13.24558847
2,0.6,2.76,-4.28194543,12.33751999
2,0.6,2.82,-4.816208637,11.36141675
2,0.6,2.88,-5.474675215,10.31079075
2,0.6,2.94,-6.298462496,9.181539767
2,0.6,3,-7.345632576,7.97341542
2,0.6,3.06,-8.701473363,6.691713266
2,0.6,3.12,-10.5000281,5.348996853
2,0.6,3.18,-12.97711725,3.966856965
2,0.6,3.24,-16.62894188,2.579724395
2,0.6,3.3,-22.77780829,1.263919074
2,0.6,3.36,-28.28737936,0.669406953
2,0.6,3.42,-20.42408707,1.659426827
2,0.6,3.48,-15.94793433,2.79363045
2,0.6,3.54,-13.24656279,3.841634451
2,0.6,3.6,-11.43843054,4.771513017
2,0.6,3.66,-10.16399887,5.574461382
2,0.6,3.72,-9.242651373,6.250376903
2,0.6,3.78,-8.570595356,6.803926193
2,0.6,3.84,-8.082890706,7.242508855
2,0.6,3.9,-7.736572924,7.574985891
2,0.6,3.96,-7.502068766,7.810899742
2,0.6,4.02,-7.358351763,7.960043436
2,0.6,4.08,-7.289976969,8.032263416
2,0.6,4.14,-7.285146628,8.037396777
2,0.6,4.2,-7.334387243,7.985261607
2,0.6,4.26,-7.429620534,7.885639051
2,0.6,4.32,-7.56351479,7.748206856
2,0.6,4.38,-7.729059698,7.582405438
2,0.6,4.44,-7.9193373,7.397237662
2,0.6,4.5,-8.127473301,7.201020605
2,0.6,4.56,-8.346750829,7.001119515
2,0.6,4.62,-8.570857111,6.803699535
2,0.6,4.68,-8.794217427,6.613529004
2,0.6,4.74,-9.012357225,6.433859894
2,0.6,4.8,-9.222229458,6.266398002
2,0.6,4.86,-9.422454844,6.111360472
2,0.6,4.92,-9.613447313,5.967604212
2,0.6,4.98,-9.797429197,5.83279884
2,0.6,5.04,-9.978371284,5.703614007
2,0.6,5.1,-10.16191335,5.57589384
2,0.6,5.16,-10.35532766,5.44480023
2,0.6,5.22,-10.56758243,5.304920384
2,0.6,5.28,-10.80954728,5.150352589
2,0.6,5.34,-11.09435731,4.974809595
2,0.6,5.4,-11.43790243,4.771817951
2,0.6,5.46,-11.85929109,4.535155611
2,0.6,5.52,-12.38083577,4.259778408
2,0.6,5.58,-13.02632779,3.943665704
2,0.6,5.64,-13.81439203,3.591291639
2,0.6,5.7,-14.73915141,3.219735613
2,0.6,5.76,-15.723412,2.868103767
2,0.6,5.82,-16.5404039,2.606551222
2,0.6,5.88,-16.81009887,2.525715966
2,0.6,5.94,-16.29888335,2.68120254
2,0.6,6,-15.22309378,3.041556773
2,0.6,6.06,-13.98248561,3.520539792
2,0.6,6.12,-12.82958394,4.037262503
2,0.6,6.18,-11.85347317,4.538334445
2,0.6,6.24,-11.06089783,4.995084061
2,0.6,6.3,-10.42916572,5.39567433
2,0.6,6.36,-9.929338342,5.738295646
2,0.6,6.42,-9.534736986,6.026369186
2,0.6,6.48,-9.223352367,6.265515829
2,0.6,6.54,-8.977942184,6.461819209
2,0.6,6.6,-8.78537716,6.620934493
2,0.6,6.66,-8.635850089,6.747699322
2,0.6,6.72,-8.522167561,6.846016683
2,0.6,6.78,-8.439183624,6.918869825
2,0.6,6.84,-8.383373837,6.968390935
2,0.6,6.9,-8.352528908,6.995943559
2,0.6,6.96,-8.345543921,7.002201237
2,0.6,7.02,-8.362281112,6.987218091
2,0.6,7.08,-8.40348641,6.950495602
2,0.6,7.14,-8.470739908,6.891056761
2,0.6,7.2,-8.566416326,6.807546111
2,0.6,7.26,-8.693620977,6.698383244
2,0.6,7.32,-8.856046761,6.562008173
2,0.6,7.38,-9.057664863,6.39726797
2,0.6,7.44,-9.302114402,6.203999224
2,0.6,7.5,-9.591601668,5.983847575
2,0.6,7.56,-9.925091245,5.741310978
2,0.6,7.62,-10.29566173,5.484865705
2,0.6,7.68,-10.68729565,5.227808619
2,0.6,7.74,-11.07231244,4.988157217
2,0.6,7.8,-11.41204175,4.786776409
2,0.6,7.86,-11.66388306,4.643265694
2,0.6,7.92,-11.79497225,4.570433876
2,0.6,7.98,-11.79597114,4.569883717
2,0.6,8.04,-11.6850176,4.631438334
2,0.6,8.1,-11.49883925,4.736773206
2,0.6,8.16,-11.27852813,4.864829203
2,0.6,8.22,-11.05906142,4.996199464
2,0.6,8.28,-10.86549898,5.115330355
2,0.6,8.34,-10.71380272,5.210904504
2,0.6,8.4,-10.61339514,5.275261252
2,0.6,8.46,-10.5697187,5.303533212
2,0.6,8.52,-10.58617544,5.292860802
2,0.6,8.58,-10.66540398,5.241815623
2,0.6,8.64,-10.8100426,5.150041382
2,0.6,8.7,-11.02314476,5.018070181
2,0.6,8.76,-11.30837928,4.847257186
2,0.6,8.82,-11.67011035,4.639777339
2,0.6,8.88,-12.11342655,4.39863489
2,0.6,8.94,-12.64417395,4.127647344
2,0.6,9,-13.26904216,3.831379441
2,0.6,9.06,-13.99575092,3.515019275
2,0.6,9.12,-14.83338404,3.184205868
2,0.6,9.18,-15.79291403,2.844833017
2,0.6,9.24,-16.88794441,2.502866283
2,0.6,9.3,-18.13563467,2.164219635
2,0.6,9.36,-19.55755265,1.834751785
2,0.6,9.42,-21.17943697,1.52047569
2,0.6,9.48,-23.02621784,1.228163392
2,0.6,9.54,-25.09970541,0.96673408
2,0.6,9.6,-27.30016062,0.750077337
2,0.6,9.66,-29.22745459,0.600681991
2,0.6,9.72,-30.09140825,0.543770571
2,0.6,9.78,-29.56923655,0.577487265
2,0.6,9.84,-28.3528726,0.664373557
2,0.6,9.9,-27.10731585,0.766938504
2,0.6,9.96,-26.08298723,0.863082027
2,0.6,10.02,-25.33455049,0.940895005
2,0.6,10.08,-24.86546773,0.993216154
2,0.6,10.14,-24.67778946,1.014959238
2,0.6,10.2,-24.78907674,1.002009241
2,0.6,10.26,-25.24269031,0.95091841
2,0.6,10.32,-26.12258526,0.859149866
2,0.6,10.38,-27.58337892,0.725985731
2,0.6,10.44,-29.91294038,0.555066536
2,0.6,10.5,-33.55672679,0.364814255
2,0.6,10.56,-36.7899554,0.251406702
2,0.6,10.62,-32.78589566,0.398681201
2,0.6,10.68,-28.10397651,0.683706386
2,0.6,10.74,-24.75698591,1.005726383
2,0.6,10.8,-22.29869197,1.335871191
2,0.6,10.86,-20.42345343,1.659548625
2,0.6,10.92,-18.95588265,1.967439949
2,0.6,10.98,-17.78694727,2.253845957
2,0.6,11.04,-16.84335949,2.515926994
2,0.6,11.1,-16.07309645,2.752985838
2,0.6,11.16,-15.43794063,2.965775071
2,0.6,11.22,-14.90922192,3.155909223
2,0.6,11.28,-14.46514546,3.325423225
2,0.6,11.34,-14.08898798,3.476473992
2,0.6,11.4,-13.76782087,3.611158247
2,0.6,11.46,-13.49158058,3.731414039
2,0.6,11.52,-13.25238121,3.838977308
2,0.6,11.58,-13.04400187,3.935371885
2,0.6,11.64,-12.86150196,4.021918089
2,0.6,11.7,-12.70093144,4.099750465
2,0.6,11.76,-12.55911144,4.169838961
2,0.6,11.82,-12.43346754,4.233010361
2,0.6,11.88,-12.3219024,4.289968308
2,0.6,11.94,-12.22269801,4.341311211
2,0.6,12,-12.13444019,4.387547804
2,0.6,12.06,-12.05596003,4.429110457
2,0.6,12.12,-11.98628821,4.466366411
2,0.6,12.18,-11.92461913,4.499627206
2,0.6,12.24,-11.87028272,4.529156546
2,0.6,12.3,-11.822722,4.555176855
2,0.6,12.36,-11.78147536,4.577874707
2,0.6,12.42,-11.74616237,4.597405347
2,0.6,12.48,-11.71647242,4.613896435
2,0.6,12.54,-11.69215568,4.627451149
2,0.6,12.6,-11.6730158,4.638150761
2,0.6,12.66,-11.65890421,4.646056777
2,0.6,12.72,-11.64971543,4.651212707
2,0.6,12.78,-11.64538355,4.653645547
2,0.6,12.84,-11.64587939,4.653367005
2,0.6,12.9,-11.65120843,4.650374545
2,0.6,12.96,-11.66140923,4.644652266
2,0.6,13.02,-11.67655245,4.636171664
2,0.6,13.08,-11.69674018,4.624892316
2,0.6,13.14,-11.72210569,4.610762515
2,0.6,13.2,-11.75281345,4.593719879
2,0.6,13.26,-11.78905943,4.573691991
2,0.6,13.32,-11.83107155,4.550597082
2,0.6,13.38,-11.87911036,4.524344809
2,0.6,13.44,-11.93346976,4.494837169
2,0.6,13.5,-11.99447773,4.461969587
2,0.6,13.56,-12.06249704,4.425632243
2,0.6,13.62,-12.13792579,4.385711684
2,0.6,13.68,-12.22119767,4.342092788
2,0.6,13.74,-12.31278177,4.294661157
2,0.6,13.8,-12.41318169,4.243306014
2,0.6,13.86,-12.52293384,4.187923674
2,0.6,13.92,-12.64260436,4.128421706
2,0.6,13.98,-12.77278443,4.064723853
2,0.6,14.04,-12.91408338,3.996775819
2,0.6,14.1,-13.06711882,3.92455201
2,0.6,14.16,-13.23250302,3.848063318
2,0.6,14.22,-13.41082448,3.767366012
2,0.6,14.28,-13.6026232,3.682571797
2,0.6,14.34,-13.80835823,3.59385905
2,0.6,14.4,-14.02836525,3.501485185
2,0.6,14.46,-14.26280219,3.405800071
2,0.6,14.52,-14.51158013,3.307260242
2,0.6,14.58,-14.77427704,3.206443559
2,0.6,14.64,-15.05003221,3.104063704
2,0.6,14.7,-15.33742065,3.000983557
2,0.6,14.76,-15.63430935,2.898226051
2,0.6,14.82,-15.93770244,2.796980423
2,0.6,14.88,-16.24359057,2.69860092
2,0.6,14.94,-16.5468314,2.604594069
2,0.6,15,-16.84110362,2.516589687
2,0.6,15.06,-17.11899095,2.43629041
2,0.6,15.12,-17.37226002,2.365395396
2,0.6,15.18,-17.59238294,2.305496742
2,0.6,15.24,-17.77131109,2.257952795
2,0.6,15.3,-17.90242893,2.223750205
2,0.6,15.36,-17.98152566,2.203373983
2,0.6,15.42,-18.00756331,2.196708192
2,0.6,15.48,-17.98303996,2.202985748
2,0.6,15.54,-17.91385727,2.220794278
2,0.6,15.6,-17.80875659,2.248130495
2,0.6,15.66,-17.67851016,2.282484908
2,0.6,15.72,-17.53508594,2.320936979
2,0.6,15.78,-17.39094814,2.360248738
2,0.6,15.84,-17.25855028,2.396959609
2,0.6,15.9,-17.14997045,2.427502934
2,0.6,15.96,-17.07655166,2.44838152
2,0.6,16.02,-17.04835148,2.456449899
2,0.6,16.08,-17.07317871,2.449345124
2,0.6,16.14,-17.15503143,2.426070458
2,0.6,16.2,-17.29191494,2.387653555
2,0.6,16.26,-17.47339559,2.337679508
2,0.6,16.32,-17.67886261,2.282391222
2,0.6,16.38,-17.878101,2.230055993
2,0.6,16.44,-18.035748,2.189515953
2,0.6,16.5,-18.11961125,2.168257391
2,0.6,16.56,-18.10982936,2.170726114
2,0.6,16.62,-18.00397669,2.197625162
2,0.6,16.68,-17.81529317,2.246420375
2,0.6,16.74,-17.5658962,2.312621206
2,0.6,16.8,-17.27939783,2.391140471
2,0.6,16.86,-16.97604946,2.477261235
2,0.6,16.92,-16.67090173,2.567110067
2,0.6,16.98,-16.37396884,2.657761257
2,0.6,17.04,-16.09124949,2.747141849
2,0.6,17.1,-15.82588035,2.83386365
2,0.6,17.16,-15.57910872,2.917051691
2,0.6,17.22,-15.35101062,2.996198205
2,0.6,17.28,-15.14098192,3.071049143
2,0.6,17.34,-14.94805772,3.141520534
2,0.6,17.4,-14.77111205,3.207638885
2,0.6,17.46,-14.60897814,3.269499693
2,0.6,17.52,-14.46051776,3.327239075
2,0.6,17.58,-14.32465855,3.381014654
2,0.6,17.64,-14.20041188,3.430992906
2,0.6,17.7,-14.08687902,3.477340921
2,0.6,17.76,-13.98325058,3.520221194
2,0.6,17.82,-13.88880232,3.559788453
2,0.6,17.88,-13.80288912,3.596187855
2,0.6,17.94,-13.72493828,3.629554101
2,0.6,18,-13.65444272,3.660011143
2,0.6,18.06,-13.59095452,3.687672276
2,0.6,18.12,-13.53407888,3.712640478
2,0.6,18.18,-13.48346865,3.7350089
2,0.6,18.24,-13.43881939,3.754861438
2,0.6,18.3,-13.399865,3.772273353
2,0.6,18.36,-13.36637373,3.787311908
2,0.6,18.42,-13.33814475,3.800037017
2,0.6,18.48,-13.31500503,3.810501881
2,0.6,18.54,-13.29680652,3.818753622
2,0.6,18.6,-13.28342371,3.824833908
2,0.6,18.66,-13.27475134,3.828779575
2,0.6,18.72,-13.27070232,3.830623237
2,0.6,18.78,-13.27120584,3.830393912
2,0.6,18.84,-13.27620558,3.828117637
2,0.6,18.9,-13.28565794,3.823818103
2,0.6,18.96,-13.29953045,3.817517303
2,0.6,19.02,-13.31780009,3.809236195
2,0.6,19.08,-13.34045169,3.798995388
2,0.6,19.14,-13.3674762,3.786815854
2,0.6,19.2,-13.39886899,3.772719673
